subject,predicate,object,weight
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Dengue,HAS_SYMPTOM,skin_rash,5.857142857142857
Dengue,HAS_SYMPTOM,chills,5.857142857142857
Dengue,HAS_SYMPTOM,joint_pain,6.833333333333333
Dengue,HAS_SYMPTOM,vomiting,2.411764705882353
Dengue,HAS_SYMPTOM,fatigue,2.411764705882353
Dengue,HAS_SYMPTOM,high_fever,3.4166666666666665
Dengue,HAS_SYMPTOM,headache,4.1
Dengue,HAS_SYMPTOM,nausea,4.1
Dengue,HAS_SYMPTOM,loss_of_appetite,4.1
Dengue,HAS_SYMPTOM,pain_behind_the_eyes,41.0
Dengue,HAS_SYMPTOM,back_pain,20.5
Dengue,HAS_SYMPTOM,malaise,6.833333333333333
Dengue,HAS_SYMPTOM,muscle_pain,10.25
Dengue,HAS_SYMPTOM,red_spots_over_body,20.5
Typhoid,HAS_SYMPTOM,chills,5.857142857142857
Typhoid,HAS_SYMPTOM,vomiting,2.411764705882353
Typhoid,HAS_SYMPTOM,fatigue,2.411764705882353
Typhoid,HAS_SYMPTOM,high_fever,3.4166666666666665
Typhoid,HAS_SYMPTOM,headache,4.1
Typhoid,HAS_SYMPTOM,nausea,4.1
Typhoid,HAS_SYMPTOM,constipation,20.5
Typhoid,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Typhoid,HAS_SYMPTOM,diarrhoea,8.2
Typhoid,HAS_SYMPTOM,toxic_look_(typhos),41.0
Typhoid,HAS_SYMPTOM,belly_pain,41.0
hepatitis A,HAS_SYMPTOM,joint_pain,6.833333333333333
hepatitis A,HAS_SYMPTOM,vomiting,2.411764705882353
hepatitis A,HAS_SYMPTOM,yellowish_skin,5.125
hepatitis A,HAS_SYMPTOM,dark_urine,8.2
hepatitis A,HAS_SYMPTOM,nausea,4.1
hepatitis A,HAS_SYMPTOM,loss_of_appetite,4.1
hepatitis A,HAS_SYMPTOM,abdominal_pain,4.555555555555555
hepatitis A,HAS_SYMPTOM,diarrhoea,8.2
hepatitis A,HAS_SYMPTOM,mild_fever,13.666666666666666
hepatitis A,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
hepatitis A,HAS_SYMPTOM,muscle_pain,10.25
Hepatitis B,HAS_SYMPTOM,itching,6.833333333333333
Hepatitis B,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis B,HAS_SYMPTOM,lethargy,10.25
Hepatitis B,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis B,HAS_SYMPTOM,dark_urine,8.2
Hepatitis B,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis B,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Hepatitis B,HAS_SYMPTOM,yellow_urine,41.0
Hepatitis B,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis B,HAS_SYMPTOM,malaise,6.833333333333333
Hepatitis B,HAS_SYMPTOM,receiving_blood_transfusion,41.0
Hepatitis B,HAS_SYMPTOM,receiving_unsterile_injections,41.0
Hepatitis C,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis C,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis C,HAS_SYMPTOM,nausea,4.1
Hepatitis C,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis C,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis C,HAS_SYMPTOM,family_history,20.5
Hepatitis D,HAS_SYMPTOM,joint_pain,6.833333333333333
Hepatitis D,HAS_SYMPTOM,vomiting,2.411764705882353
Hepatitis D,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis D,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis D,HAS_SYMPTOM,dark_urine,8.2
Hepatitis D,HAS_SYMPTOM,nausea,4.1
Hepatitis D,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis D,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Hepatitis D,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis E,HAS_SYMPTOM,joint_pain,6.833333333333333
Hepatitis E,HAS_SYMPTOM,vomiting,2.411764705882353
Hepatitis E,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis E,HAS_SYMPTOM,high_fever,3.4166666666666665
Hepatitis E,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis E,HAS_SYMPTOM,dark_urine,8.2
Hepatitis E,HAS_SYMPTOM,nausea,4.1
Hepatitis E,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis E,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Hepatitis E,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis E,HAS_SYMPTOM,acute_liver_failure,41.0
Hepatitis E,HAS_SYMPTOM,coma,41.0
Hepatitis E,HAS_SYMPTOM,stomach_bleeding,41.0
Alcoholic hepatitis,HAS_SYMPTOM,vomiting,2.411764705882353
Alcoholic hepatitis,HAS_SYMPTOM,yellowish_skin,5.125
Alcoholic hepatitis,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Alcoholic hepatitis,HAS_SYMPTOM,swelling_of_stomach,41.0
Alcoholic hepatitis,HAS_SYMPTOM,distention_of_abdomen,41.0
Alcoholic hepatitis,HAS_SYMPTOM,history_of_alcohol_consumption,41.0
Alcoholic hepatitis,HAS_SYMPTOM,fluid_overload,41.0
Tuberculosis,HAS_SYMPTOM,chills,5.857142857142857
Tuberculosis,HAS_SYMPTOM,vomiting,2.411764705882353
Tuberculosis,HAS_SYMPTOM,fatigue,2.411764705882353
Tuberculosis,HAS_SYMPTOM,weight_loss,10.25
Tuberculosis,HAS_SYMPTOM,cough,8.2
Tuberculosis,HAS_SYMPTOM,high_fever,3.4166666666666665
Tuberculosis,HAS_SYMPTOM,breathlessness,10.25
Tuberculosis,HAS_SYMPTOM,sweating,6.833333333333333
Tuberculosis,HAS_SYMPTOM,loss_of_appetite,4.1
Tuberculosis,HAS_SYMPTOM,mild_fever,13.666666666666666
Tuberculosis,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Tuberculosis,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Tuberculosis,HAS_SYMPTOM,malaise,6.833333333333333
Tuberculosis,HAS_SYMPTOM,phlegm,13.666666666666666
Tuberculosis,HAS_SYMPTOM,chest_pain,6.833333333333333
Tuberculosis,HAS_SYMPTOM,blood_in_sputum,41.0
Common Cold,HAS_SYMPTOM,continuous_sneezing,20.5
Common Cold,HAS_SYMPTOM,chills,5.857142857142857
Common Cold,HAS_SYMPTOM,fatigue,2.411764705882353
Common Cold,HAS_SYMPTOM,cough,8.2
Common Cold,HAS_SYMPTOM,high_fever,3.4166666666666665
Common Cold,HAS_SYMPTOM,headache,4.1
Common Cold,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Common Cold,HAS_SYMPTOM,malaise,6.833333333333333
Common Cold,HAS_SYMPTOM,phlegm,13.666666666666666
Common Cold,HAS_SYMPTOM,throat_irritation,41.0
Common Cold,HAS_SYMPTOM,redness_of_eyes,41.0
Common Cold,HAS_SYMPTOM,sinus_pressure,41.0
Common Cold,HAS_SYMPTOM,runny_nose,41.0
Common Cold,HAS_SYMPTOM,congestion,41.0
Common Cold,HAS_SYMPTOM,chest_pain,6.833333333333333
Common Cold,HAS_SYMPTOM,loss_of_smell,41.0
Common Cold,HAS_SYMPTOM,muscle_pain,10.25
Pneumonia,HAS_SYMPTOM,chills,5.857142857142857
Pneumonia,HAS_SYMPTOM,fatigue,2.411764705882353
Pneumonia,HAS_SYMPTOM,cough,8.2
Pneumonia,HAS_SYMPTOM,high_fever,3.4166666666666665
Pneumonia,HAS_SYMPTOM,breathlessness,10.25
Pneumonia,HAS_SYMPTOM,sweating,6.833333333333333
Pneumonia,HAS_SYMPTOM,malaise,6.833333333333333
Pneumonia,HAS_SYMPTOM,phlegm,13.666666666666666
Pneumonia,HAS_SYMPTOM,chest_pain,6.833333333333333
Pneumonia,HAS_SYMPTOM,fast_heart_rate,20.5
Pneumonia,HAS_SYMPTOM,rusty_sputum,41.0
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,constipation,20.5
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,pain_during_bowel_movements,41.0
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,pain_in_anal_region,41.0
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,bloody_stool,41.0
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,irritation_in_anus,41.0
Heart attack,HAS_SYMPTOM,vomiting,2.411764705882353
Heart attack,HAS_SYMPTOM,breathlessness,10.25
Heart attack,HAS_SYMPTOM,sweating,6.833333333333333
Heart attack,HAS_SYMPTOM,chest_pain,6.833333333333333
Varicose veins,HAS_SYMPTOM,fatigue,2.411764705882353
Varicose veins,HAS_SYMPTOM,cramps,41.0
Varicose veins,HAS_SYMPTOM,bruising,41.0
Varicose veins,HAS_SYMPTOM,obesity,20.5
Varicose veins,HAS_SYMPTOM,swollen_legs,41.0
Varicose veins,HAS_SYMPTOM,swollen_blood_vessels,41.0
Varicose veins,HAS_SYMPTOM,prominent_veins_on_calf,41.0
Hypothyroidism,HAS_SYMPTOM,fatigue,2.411764705882353
Hypothyroidism,HAS_SYMPTOM,weight_gain,41.0
Hypothyroidism,HAS_SYMPTOM,cold_hands_and_feets,41.0
Hypothyroidism,HAS_SYMPTOM,mood_swings,20.5
Hypothyroidism,HAS_SYMPTOM,lethargy,10.25
Hypothyroidism,HAS_SYMPTOM,dizziness,13.666666666666666
Hypothyroidism,HAS_SYMPTOM,puffy_face_and_eyes,41.0
Hypothyroidism,HAS_SYMPTOM,enlarged_thyroid,41.0
Hypothyroidism,HAS_SYMPTOM,brittle_nails,41.0
Hypothyroidism,HAS_SYMPTOM,swollen_extremeties,41.0
Hypothyroidism,HAS_SYMPTOM,depression,20.5
Hypothyroidism,HAS_SYMPTOM,irritability,10.25
Hypothyroidism,HAS_SYMPTOM,abnormal_menstruation,20.5
Hyperthyroidism,HAS_SYMPTOM,fatigue,2.411764705882353
Hyperthyroidism,HAS_SYMPTOM,mood_swings,20.5
Hyperthyroidism,HAS_SYMPTOM,weight_loss,10.25
Hyperthyroidism,HAS_SYMPTOM,restlessness,20.5
Hyperthyroidism,HAS_SYMPTOM,sweating,6.833333333333333
Hyperthyroidism,HAS_SYMPTOM,diarrhoea,8.2
Hyperthyroidism,HAS_SYMPTOM,fast_heart_rate,20.5
Hyperthyroidism,HAS_SYMPTOM,excessive_hunger,10.25
Hyperthyroidism,HAS_SYMPTOM,muscle_weakness,20.5
Hyperthyroidism,HAS_SYMPTOM,irritability,10.25
Hyperthyroidism,HAS_SYMPTOM,abnormal_menstruation,20.5
Hypoglycemia,HAS_SYMPTOM,vomiting,2.411764705882353
Hypoglycemia,HAS_SYMPTOM,fatigue,2.411764705882353
Hypoglycemia,HAS_SYMPTOM,anxiety,41.0
Hypoglycemia,HAS_SYMPTOM,sweating,6.833333333333333
Hypoglycemia,HAS_SYMPTOM,headache,4.1
Hypoglycemia,HAS_SYMPTOM,nausea,4.1
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Hypoglycemia,HAS_SYMPTOM,excessive_hunger,10.25
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips,41.0
Hypoglycemia,HAS_SYMPTOM,slurred_speech,41.0
Hypoglycemia,HAS_SYMPTOM,irritability,10.25
Hypoglycemia,HAS_SYMPTOM,palpitations,41.0
Osteoarthristis,HAS_SYMPTOM,joint_pain,6.833333333333333
Osteoarthristis,HAS_SYMPTOM,neck_pain,20.5
Osteoarthristis,HAS_SYMPTOM,knee_pain,41.0
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain,41.0
Osteoarthristis,HAS_SYMPTOM,swelling_joints,20.5
Osteoarthristis,HAS_SYMPTOM,painful_walking,20.5
Arthritis,HAS_SYMPTOM,muscle_weakness,20.5
Arthritis,HAS_SYMPTOM,stiff_neck,20.5
Arthritis,HAS_SYMPTOM,swelling_joints,20.5
Arthritis,HAS_SYMPTOM,movement_stiffness,41.0
Arthritis,HAS_SYMPTOM,painful_walking,20.5
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting,2.411764705882353
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache,4.1
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea,4.1
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements,41.0
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance,13.666666666666666
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness,41.0
Acne,HAS_SYMPTOM,skin_rash,5.857142857142857
Acne,HAS_SYMPTOM,pus_filled_pimples,41.0
Acne,HAS_SYMPTOM,blackheads,41.0
Acne,HAS_SYMPTOM,scurring,41.0
Urinary tract infection,HAS_SYMPTOM,burning_micturition,20.5
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort,41.0
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine,41.0
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine,41.0
Psoriasis,HAS_SYMPTOM,skin_rash,5.857142857142857
Psoriasis,HAS_SYMPTOM,joint_pain,6.833333333333333
Psoriasis,HAS_SYMPTOM,skin_peeling,41.0
Psoriasis,HAS_SYMPTOM,silver_like_dusting,41.0
Psoriasis,HAS_SYMPTOM,small_dents_in_nails,41.0
Psoriasis,HAS_SYMPTOM,inflammatory_nails,41.0
Impetigo,HAS_SYMPTOM,skin_rash,5.857142857142857
Impetigo,HAS_SYMPTOM,high_fever,3.4166666666666665
Impetigo,HAS_SYMPTOM,blister,41.0
Impetigo,HAS_SYMPTOM,red_sore_around_nose,41.0
Impetigo,HAS_SYMPTOM,yellow_crust_ooze,41.0
Fungal infection,HAS_SYMPTOM,itching,6.833333333333333
Fungal infection,HAS_SYMPTOM,skin_rash,5.857142857142857
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions,41.0
Fungal infection,HAS_SYMPTOM,dischromic _patches,41.0
Allergy,HAS_SYMPTOM,continuous_sneezing,20.5
Allergy,HAS_SYMPTOM,shivering,41.0
Allergy,HAS_SYMPTOM,chills,5.857142857142857
Allergy,HAS_SYMPTOM,watering_from_eyes,41.0
GERD,HAS_SYMPTOM,stomach_pain,20.5
GERD,HAS_SYMPTOM,acidity,20.5
GERD,HAS_SYMPTOM,ulcers_on_tongue,41.0
GERD,HAS_SYMPTOM,vomiting,2.411764705882353
GERD,HAS_SYMPTOM,cough,8.2
GERD,HAS_SYMPTOM,chest_pain,6.833333333333333
Chronic cholestasis,HAS_SYMPTOM,itching,6.833333333333333
Chronic cholestasis,HAS_SYMPTOM,vomiting,2.411764705882353
Chronic cholestasis,HAS_SYMPTOM,yellowish_skin,5.125
Chronic cholestasis,HAS_SYMPTOM,nausea,4.1
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite,4.1
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Drug Reaction,HAS_SYMPTOM,itching,6.833333333333333
Drug Reaction,HAS_SYMPTOM,skin_rash,5.857142857142857
Drug Reaction,HAS_SYMPTOM,stomach_pain,20.5
Drug Reaction,HAS_SYMPTOM,burning_micturition,20.5
Drug Reaction,HAS_SYMPTOM,spotting_ urination,41.0
Peptic ulcer diseae,HAS_SYMPTOM,vomiting,2.411764705882353
Peptic ulcer diseae,HAS_SYMPTOM,indigestion,20.5
Peptic ulcer diseae,HAS_SYMPTOM,loss_of_appetite,4.1
Peptic ulcer diseae,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Peptic ulcer diseae,HAS_SYMPTOM,passage_of_gases,41.0
Peptic ulcer diseae,HAS_SYMPTOM,internal_itching,41.0
AIDS,HAS_SYMPTOM,muscle_wasting,41.0
AIDS,HAS_SYMPTOM,patches_in_throat,41.0
AIDS,HAS_SYMPTOM,high_fever,3.4166666666666665
AIDS,HAS_SYMPTOM,extra_marital_contacts,41.0
Diabetes,HAS_SYMPTOM,fatigue,2.411764705882353
Diabetes,HAS_SYMPTOM,weight_loss,10.25
Diabetes,HAS_SYMPTOM,restlessness,20.5
Diabetes,HAS_SYMPTOM,lethargy,10.25
Diabetes,HAS_SYMPTOM,irregular_sugar_level,41.0
Diabetes,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Diabetes,HAS_SYMPTOM,obesity,20.5
Diabetes,HAS_SYMPTOM,excessive_hunger,10.25
Diabetes,HAS_SYMPTOM,increased_appetite,41.0
Diabetes,HAS_SYMPTOM,polyuria,41.0
Gastroenteritis,HAS_SYMPTOM,vomiting,2.411764705882353
Gastroenteritis,HAS_SYMPTOM,sunken_eyes,41.0
Gastroenteritis,HAS_SYMPTOM,dehydration,41.0
Gastroenteritis,HAS_SYMPTOM,diarrhoea,8.2
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Dengue,HAS_SYMPTOM,skin_rash,5.857142857142857
Dengue,HAS_SYMPTOM,chills,5.857142857142857
Dengue,HAS_SYMPTOM,joint_pain,6.833333333333333
Dengue,HAS_SYMPTOM,vomiting,2.411764705882353
Dengue,HAS_SYMPTOM,fatigue,2.411764705882353
Dengue,HAS_SYMPTOM,high_fever,3.4166666666666665
Dengue,HAS_SYMPTOM,headache,4.1
Dengue,HAS_SYMPTOM,nausea,4.1
Dengue,HAS_SYMPTOM,loss_of_appetite,4.1
Dengue,HAS_SYMPTOM,pain_behind_the_eyes,41.0
Dengue,HAS_SYMPTOM,back_pain,20.5
Dengue,HAS_SYMPTOM,malaise,6.833333333333333
Dengue,HAS_SYMPTOM,muscle_pain,10.25
Dengue,HAS_SYMPTOM,red_spots_over_body,20.5
Typhoid,HAS_SYMPTOM,chills,5.857142857142857
Typhoid,HAS_SYMPTOM,vomiting,2.411764705882353
Typhoid,HAS_SYMPTOM,fatigue,2.411764705882353
Typhoid,HAS_SYMPTOM,high_fever,3.4166666666666665
Typhoid,HAS_SYMPTOM,headache,4.1
Typhoid,HAS_SYMPTOM,nausea,4.1
Typhoid,HAS_SYMPTOM,constipation,20.5
Typhoid,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Typhoid,HAS_SYMPTOM,diarrhoea,8.2
Typhoid,HAS_SYMPTOM,toxic_look_(typhos),41.0
Typhoid,HAS_SYMPTOM,belly_pain,41.0
hepatitis A,HAS_SYMPTOM,joint_pain,6.833333333333333
hepatitis A,HAS_SYMPTOM,vomiting,2.411764705882353
hepatitis A,HAS_SYMPTOM,yellowish_skin,5.125
hepatitis A,HAS_SYMPTOM,dark_urine,8.2
hepatitis A,HAS_SYMPTOM,nausea,4.1
hepatitis A,HAS_SYMPTOM,loss_of_appetite,4.1
hepatitis A,HAS_SYMPTOM,abdominal_pain,4.555555555555555
hepatitis A,HAS_SYMPTOM,diarrhoea,8.2
hepatitis A,HAS_SYMPTOM,mild_fever,13.666666666666666
hepatitis A,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
hepatitis A,HAS_SYMPTOM,muscle_pain,10.25
Hepatitis B,HAS_SYMPTOM,itching,6.833333333333333
Hepatitis B,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis B,HAS_SYMPTOM,lethargy,10.25
Hepatitis B,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis B,HAS_SYMPTOM,dark_urine,8.2
Hepatitis B,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis B,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Hepatitis B,HAS_SYMPTOM,yellow_urine,41.0
Hepatitis B,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis B,HAS_SYMPTOM,malaise,6.833333333333333
Hepatitis B,HAS_SYMPTOM,receiving_blood_transfusion,41.0
Hepatitis B,HAS_SYMPTOM,receiving_unsterile_injections,41.0
Hepatitis C,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis C,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis C,HAS_SYMPTOM,nausea,4.1
Hepatitis C,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis C,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis C,HAS_SYMPTOM,family_history,20.5
Hepatitis D,HAS_SYMPTOM,joint_pain,6.833333333333333
Hepatitis D,HAS_SYMPTOM,vomiting,2.411764705882353
Hepatitis D,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis D,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis D,HAS_SYMPTOM,dark_urine,8.2
Hepatitis D,HAS_SYMPTOM,nausea,4.1
Hepatitis D,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis D,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Hepatitis D,HAS_SYMPTOM,yellowing_of_eyes,5.857142857142857
Hepatitis E,HAS_SYMPTOM,joint_pain,6.833333333333333
Hepatitis E,HAS_SYMPTOM,vomiting,2.411764705882353
Hepatitis E,HAS_SYMPTOM,fatigue,2.411764705882353
Hepatitis E,HAS_SYMPTOM,high_fever,3.4166666666666665
Hepatitis E,HAS_SYMPTOM,yellowish_skin,5.125
Hepatitis E,HAS_SYMPTOM,dark_urine,8.2
Hepatitis E,HAS_SYMPTOM,nausea,4.1
Hepatitis E,HAS_SYMPTOM,loss_of_appetite,4.1
Hepatitis E,HAS_SYMPTOM,abdominal_pain,4.555555555555555
